car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
Hyundai Grand,Hyundai,Grand,6.0,55000.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,525000.0
Hyundai Grand,Hyundai,Grand,7.0,49000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,459000.0
Hyundai Grand,Hyundai,Grand,6.0,78000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,425000.0
Hyundai Grand,Hyundai,Grand,4.0,16000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,490000.0
Hyundai Grand,Hyundai,Grand,5.0,40000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,510000.0
Hyundai Grand,Hyundai,Grand,6.0,38000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,485000.0
Hyundai Grand,Hyundai,Grand,5.0,48303.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,455000.0
Hyundai Grand,Hyundai,Grand,4.0,67000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,519000.0
Hyundai Grand,Hyundai,Grand,6.0,40103.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,440000.0
Hyundai Grand,Hyundai,Grand,4.0,41000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,520000.0
Hyundai Grand,Hyundai,Grand,6.0,88500.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,445000.0
Hyundai Grand,Hyundai,Grand,4.0,15000.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,550000.0
Hyundai Grand,Hyundai,Grand,5.0,28854.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,535000.0
Hyundai Grand,Hyundai,Grand,7.0,43000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,380000.0
Hyundai Grand,Hyundai,Grand,5.0,46861.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,571000.0
Hyundai Grand,Hyundai,Grand,6.0,69300.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,475000.0
Hyundai Grand,Hyundai,Grand,6.0,45000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,405000.0
Hyundai Grand,Hyundai,Grand,6.0,64000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,390000.0
Hyundai Grand,Hyundai,Grand,2.0,11000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,625000.0
Hyundai Grand,Hyundai,Grand,7.0,31000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,450000.0
Hyundai Grand,Hyundai,Grand,4.0,28000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,511000.0
Hyundai Grand,Hyundai,Grand,5.0,21689.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,600000.0
Hyundai Grand,Hyundai,Grand,4.0,24000.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,499000.0
Hyundai Grand,Hyundai,Grand,3.0,36000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,540000.0
Hyundai Grand,Hyundai,Grand,6.0,29751.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,512000.0
Hyundai Grand,Hyundai,Grand,5.0,21986.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,560000.0
Hyundai Grand,Hyundai,Grand,6.0,23787.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,515000.0
Hyundai Grand,Hyundai,Grand,4.0,49000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,510000.0
Hyundai Grand,Hyundai,Grand,7.0,56000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,495000.0
Hyundai Grand,Hyundai,Grand,5.0,52000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,445000.0
Hyundai Grand,Hyundai,Grand,6.0,55000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,445000.0
Hyundai Grand,Hyundai,Grand,6.0,63165.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,450000.0
Hyundai Grand,Hyundai,Grand,6.0,45000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,475000.0
Hyundai Grand,Hyundai,Grand,5.0,65834.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,550000.0
Hyundai Grand,Hyundai,Grand,6.0,54507.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,485000.0
Hyundai Grand,Hyundai,Grand,7.0,51000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,474000.0
Hyundai Grand,Hyundai,Grand,4.0,40000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,525000.0
Hyundai Grand,Hyundai,Grand,6.0,19600.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,525000.0
Hyundai Grand,Hyundai,Grand,6.0,53100.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,420000.0
Hyundai Grand,Hyundai,Grand,6.0,39000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,410000.0
Hyundai Grand,Hyundai,Grand,5.0,37902.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,450000.0
Hyundai Grand,Hyundai,Grand,4.0,15000.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,550000.0
Hyundai Grand,Hyundai,Grand,6.0,42715.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,410000.0
Hyundai Grand,Hyundai,Grand,7.0,52117.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,380000.0
Hyundai Grand,Hyundai,Grand,5.0,23300.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,395000.0
Hyundai Grand,Hyundai,Grand,6.0,45000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,399000.0
Hyundai Grand,Hyundai,Grand,6.0,29000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,385000.0
Hyundai Grand,Hyundai,Grand,10.0,65000.0,Dealer,CNG,Manual,25.0,1197.0,82.0,5.0,245000.0
Hyundai Grand,Hyundai,Grand,5.0,65000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,475000.0
Hyundai Grand,Hyundai,Grand,6.0,35000.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,515000.0
Hyundai Grand,Hyundai,Grand,7.0,75570.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,430000.0
Hyundai Grand,Hyundai,Grand,5.0,36000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,379000.0
Hyundai Grand,Hyundai,Grand,7.0,32000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,393000.0
Hyundai Grand,Hyundai,Grand,5.0,34000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,410000.0
Hyundai Grand,Hyundai,Grand,6.0,69000.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,475000.0
Hyundai Grand,Hyundai,Grand,7.0,28000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,365000.0
Hyundai Grand,Hyundai,Grand,4.0,46000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,465000.0
Hyundai Grand,Hyundai,Grand,6.0,44004.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,400000.0
Hyundai Grand,Hyundai,Grand,5.0,54540.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,425000.0
Hyundai Grand,Hyundai,Grand,5.0,6600.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,440000.0
Hyundai Grand,Hyundai,Grand,4.0,37500.0,Dealer,Petrol,Manual,25.0,1197.0,82.0,5.0,485000.0
Hyundai Grand,Hyundai,Grand,7.0,25000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,500000.0
Hyundai Grand,Hyundai,Grand,5.0,63000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,450000.0
Hyundai Grand,Hyundai,Grand,4.0,32891.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,450000.0
Hyundai Grand,Hyundai,Grand,6.0,41000.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,540000.0
Hyundai Grand,Hyundai,Grand,7.0,29000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,375000.0
Hyundai Grand,Hyundai,Grand,6.0,38000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,385000.0
Hyundai Grand,Hyundai,Grand,5.0,45000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,450000.0
Hyundai Grand,Hyundai,Grand,6.0,65481.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,434000.0
Hyundai Grand,Hyundai,Grand,7.0,56454.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,375000.0
Hyundai Grand,Hyundai,Grand,6.0,36000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,405000.0
Hyundai Grand,Hyundai,Grand,7.0,54000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,365000.0
Hyundai Grand,Hyundai,Grand,6.0,68000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,421000.0
Hyundai Grand,Hyundai,Grand,2.0,17000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,490000.0
Hyundai Grand,Hyundai,Grand,7.0,75000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,390000.0
Hyundai Grand,Hyundai,Grand,6.0,46497.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,385000.0
Hyundai Grand,Hyundai,Grand,4.0,37079.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,540000.0
Hyundai Grand,Hyundai,Grand,7.0,65000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,399000.0
Hyundai Grand,Hyundai,Grand,5.0,45000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,420000.0
Hyundai Grand,Hyundai,Grand,4.0,50021.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,470000.0
Hyundai Grand,Hyundai,Grand,6.0,45000.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,510000.0
Hyundai Grand,Hyundai,Grand,7.0,49000.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,425000.0
Hyundai Grand,Hyundai,Grand,5.0,41000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,395000.0
Hyundai Grand,Hyundai,Grand,7.0,70000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,385000.0
Hyundai Grand,Hyundai,Grand,5.0,65000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,475000.0
Hyundai Grand,Hyundai,Grand,7.0,41000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,380000.0
Hyundai Grand,Hyundai,Grand,5.0,28500.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,535000.0
Hyundai Grand,Hyundai,Grand,7.0,42000.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,460000.0
Hyundai Grand,Hyundai,Grand,4.0,46758.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,500000.0
Hyundai Grand,Hyundai,Grand,5.0,19000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,535000.0
Hyundai Grand,Hyundai,Grand,7.0,12000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,465000.0
Hyundai Grand,Hyundai,Grand,7.0,38956.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,435000.0
Hyundai Grand,Hyundai,Grand,6.0,49000.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,490000.0
Hyundai Grand,Hyundai,Grand,6.0,39048.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,530000.0
Hyundai Grand,Hyundai,Grand,6.0,38000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,459000.0
Hyundai Grand,Hyundai,Grand,6.0,30000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,495000.0
Hyundai Grand,Hyundai,Grand,5.0,19000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,535000.0
Hyundai Grand,Hyundai,Grand,5.0,8700.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,450000.0
Hyundai Grand,Hyundai,Grand,4.0,43000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,550000.0
Hyundai Grand,Hyundai,Grand,5.0,44000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,410000.0
Hyundai Grand,Hyundai,Grand,7.0,40000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,495000.0
Hyundai Grand,Hyundai,Grand,8.0,77000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,425000.0
Hyundai Grand,Hyundai,Grand,4.0,25100.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,549000.0
Hyundai Grand,Hyundai,Grand,5.0,51000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,530000.0
Hyundai Grand,Hyundai,Grand,7.0,34400.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,515000.0
Hyundai Grand,Hyundai,Grand,7.0,40000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,495000.0
Hyundai Grand,Hyundai,Grand,6.0,69000.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,485000.0
Hyundai Grand,Hyundai,Grand,5.0,29000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,525000.0
Hyundai Grand,Hyundai,Grand,5.0,20000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,500000.0
Hyundai Grand,Hyundai,Grand,4.0,56169.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,550000.0
Hyundai Grand,Hyundai,Grand,4.0,76000.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,515000.0
Hyundai Grand,Hyundai,Grand,5.0,28000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,495000.0
Hyundai Grand,Hyundai,Grand,6.0,66916.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,550000.0
Hyundai Grand,Hyundai,Grand,8.0,23135.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,450000.0
Hyundai Grand,Hyundai,Grand,6.0,67000.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,540000.0
Hyundai Grand,Hyundai,Grand,6.0,25000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,475000.0
Hyundai Grand,Hyundai,Grand,4.0,12000.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,625000.0
Hyundai Grand,Hyundai,Grand,6.0,46900.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,461000.0
Hyundai Grand,Hyundai,Grand,5.0,32100.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,495000.0
Hyundai Grand,Hyundai,Grand,5.0,41473.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,550000.0
Hyundai Grand,Hyundai,Grand,5.0,29000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,495000.0
Hyundai Grand,Hyundai,Grand,7.0,70000.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,430000.0
Hyundai Grand,Hyundai,Grand,6.0,8700.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,475000.0
Hyundai Grand,Hyundai,Grand,7.0,55738.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,440000.0
Hyundai Grand,Hyundai,Grand,6.0,29000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,495000.0
Hyundai Grand,Hyundai,Grand,5.0,45500.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,420000.0
Hyundai Grand,Hyundai,Grand,7.0,35000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,475000.0
Hyundai Grand,Hyundai,Grand,4.0,10000.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,585000.0
Hyundai Grand,Hyundai,Grand,6.0,21000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,505000.0
Hyundai Grand,Hyundai,Grand,5.0,27471.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,480000.0
Hyundai Grand,Hyundai,Grand,4.0,9687.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,560000.0
Hyundai Grand,Hyundai,Grand,5.0,45000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,550000.0
Hyundai Grand,Hyundai,Grand,7.0,34400.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,495000.0
Hyundai Grand,Hyundai,Grand,8.0,71719.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,230000.0
Hyundai Grand,Hyundai,Grand,5.0,45898.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,575000.0
Hyundai Grand,Hyundai,Grand,5.0,19000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,465000.0
Hyundai Grand,Hyundai,Grand,7.0,90000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,400000.0
Hyundai Grand,Hyundai,Grand,5.0,9229.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,545000.0
Hyundai Grand,Hyundai,Grand,5.0,20000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,550000.0
Hyundai Grand,Hyundai,Grand,5.0,25000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,475000.0
Hyundai Grand,Hyundai,Grand,4.0,90000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,470000.0
Hyundai Grand,Hyundai,Grand,5.0,34000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,550000.0
Hyundai Grand,Hyundai,Grand,6.0,10000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,350000.0
Hyundai Grand,Hyundai,Grand,6.0,35000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,356000.0
Hyundai Grand,Hyundai,Grand,5.0,30000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,390000.0
Hyundai Grand,Hyundai,Grand,6.0,50000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,310000.0
Hyundai Grand,Hyundai,Grand,5.0,60000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,460000.0
Hyundai Grand,Hyundai,Grand,4.0,17000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,425000.0
Hyundai Grand,Hyundai,Grand,7.0,40000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,540000.0
Hyundai Grand,Hyundai,Grand,6.0,50000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,405000.0
Hyundai Grand,Hyundai,Grand,5.0,46000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,455000.0
Hyundai Grand,Hyundai,Grand,6.0,40000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,350000.0
Hyundai Grand,Hyundai,Grand,8.0,30000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,320000.0
Hyundai Grand,Hyundai,Grand,6.0,13000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,480000.0
Hyundai Grand,Hyundai,Grand,5.0,198000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,410000.0
Hyundai Grand,Hyundai,Grand,4.0,21000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,550000.0
Hyundai Grand,Hyundai,Grand,6.0,51765.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,500000.0
Hyundai Grand,Hyundai,Grand,4.0,20000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,615000.0
Hyundai Grand,Hyundai,Grand,7.0,35000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,425000.0
Hyundai Grand,Hyundai,Grand,4.0,7000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,490000.0
Hyundai Grand,Hyundai,Grand,5.0,14000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,495000.0
Hyundai Grand,Hyundai,Grand,8.0,43000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,355000.0
Hyundai Grand,Hyundai,Grand,6.0,23000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,525000.0
Hyundai Grand,Hyundai,Grand,7.0,38000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,430000.0
Hyundai Grand,Hyundai,Grand,5.0,40000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,485000.0
Hyundai Grand,Hyundai,Grand,4.0,25000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,600000.0
Hyundai Grand,Hyundai,Grand,5.0,100000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,430000.0
Hyundai Grand,Hyundai,Grand,4.0,19000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,560000.0
Hyundai Grand,Hyundai,Grand,7.0,90000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,300000.0
Hyundai Grand,Hyundai,Grand,5.0,30000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,550000.0
Hyundai Grand,Hyundai,Grand,6.0,40000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,375000.0
Hyundai Grand,Hyundai,Grand,6.0,37000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,425000.0
Hyundai Grand,Hyundai,Grand,5.0,33000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,450000.0
Hyundai Grand,Hyundai,Grand,6.0,70000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,400000.0
Hyundai Grand,Hyundai,Grand,7.0,100000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,350000.0
Hyundai Grand,Hyundai,Grand,6.0,20000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,450000.0
Hyundai Grand,Hyundai,Grand,6.0,45000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,400000.0
Hyundai Grand,Hyundai,Grand,5.0,77000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,500000.0
Hyundai Grand,Hyundai,Grand,5.0,40000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,400000.0
Hyundai Grand,Hyundai,Grand,7.0,39000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,410000.0
Hyundai Grand,Hyundai,Grand,5.0,50000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,465000.0
Hyundai Grand,Hyundai,Grand,6.0,15000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,450000.0
Hyundai Grand,Hyundai,Grand,5.0,30000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,420000.0
Hyundai Grand,Hyundai,Grand,7.0,50000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,350000.0
Hyundai Grand,Hyundai,Grand,4.0,16905.0,Individual,Petrol,Automatic,18.9,1197.0,82.0,5.0,540000.0
Hyundai Grand,Hyundai,Grand,5.0,50000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,400000.0
Hyundai Grand,Hyundai,Grand,5.0,22000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,520000.0
Hyundai Grand,Hyundai,Grand,5.0,35000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,420000.0
Hyundai Grand,Hyundai,Grand,5.0,15000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,425000.0
Hyundai Grand,Hyundai,Grand,5.0,70000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,410000.0
Hyundai Grand,Hyundai,Grand,5.0,15000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,430000.0
Hyundai Grand,Hyundai,Grand,8.0,50000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,300000.0
Hyundai Grand,Hyundai,Grand,7.0,120000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,225000.0
Hyundai Grand,Hyundai,Grand,5.0,35000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,410000.0
Hyundai Grand,Hyundai,Grand,5.0,60000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,360000.0
Hyundai Grand,Hyundai,Grand,7.0,15000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,500000.0
Hyundai Grand,Hyundai,Grand,7.0,50000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,400000.0
Hyundai Grand,Hyundai,Grand,6.0,15000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,470000.0
Hyundai Grand,Hyundai,Grand,6.0,35000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,390000.0
Hyundai Grand,Hyundai,Grand,5.0,6200.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,410000.0
Hyundai Grand,Hyundai,Grand,5.0,20000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,439000.0
Hyundai Grand,Hyundai,Grand,6.0,100000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,400000.0
Hyundai Grand,Hyundai,Grand,4.0,60000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,380000.0
Hyundai Grand,Hyundai,Grand,7.0,60000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,396000.0
Hyundai Grand,Hyundai,Grand,6.0,30000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,450000.0
Hyundai Grand,Hyundai,Grand,5.0,35000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,420000.0
Hyundai Grand,Hyundai,Grand,6.0,10000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,450000.0
Hyundai Grand,Hyundai,Grand,6.0,25000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,500000.0
Hyundai Grand,Hyundai,Grand,5.0,15000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,390000.0
Hyundai Grand,Hyundai,Grand,4.0,20000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,500000.0
Hyundai Grand,Hyundai,Grand,6.0,63000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,340000.0
Hyundai Grand,Hyundai,Grand,4.0,5800.0,Individual,Petrol,Automatic,18.9,1197.0,82.0,5.0,525000.0
Hyundai Grand,Hyundai,Grand,7.0,50000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,360000.0
Hyundai Grand,Hyundai,Grand,7.0,40000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,500000.0
Hyundai Grand,Hyundai,Grand,6.0,16560.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,340000.0
Hyundai Grand,Hyundai,Grand,6.0,5000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,399000.0
Hyundai Grand,Hyundai,Grand,5.0,35000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,465000.0
Hyundai Grand,Hyundai,Grand,4.0,60000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,350000.0
